timestamp,name,utilization.gpu,memory.used,memory.total
2026/04/24 00:46:40.968, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:41.969, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:42.970, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:43.972, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:44.973, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:45.974, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:46.975, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:47.977, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:48.978, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:49.980, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:50.982, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:51.983, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:52.984, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:53.987, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:54.988, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:55.989, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:56.991, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:57.993, NVIDIA TITAN RTX, 23, 10875, 24576
2026/04/24 00:46:58.995, NVIDIA TITAN RTX, 31, 10875, 24576
2026/04/24 00:46:59.996, NVIDIA TITAN RTX, 27, 10875, 24576
2026/04/24 00:47:00.997, NVIDIA TITAN RTX, 28, 10875, 24576
2026/04/24 00:47:01.998, NVIDIA TITAN RTX, 34, 10875, 24576
2026/04/24 00:47:03.000, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:04.001, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:05.002, NVIDIA TITAN RTX, 35, 10875, 24576
